,Price,Content Rating,Genres,pri_genres,sec_genres
4637,3.99,Everyone,Lifestyle,Lifestyle,Lifestyle
4638,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
4639,0.0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
4640,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4641,0.0,Everyone,Tools,Tools,Tools
4642,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
4643,0.0,Everyone,Personalization,Personalization,Personalization
4644,0.0,Everyone,Entertainment,Entertainment,Entertainment
4645,0.0,Everyone,Tools,Tools,Tools
4646,0.0,Everyone,Business,Business,Business
4647,0.0,Everyone 10+,Simulation,Simulation,Simulation
4648,0.0,Everyone,Photography,Photography,Photography
4649,0.0,Everyone,Tools,Tools,Tools
4650,0.0,Everyone,Tools,Tools,Tools
4651,0.0,Everyone,Casual,Casual,Casual
4652,0.0,Mature 17+,Social,Social,Social
4653,0.0,Everyone,Communication,Communication,Communication
4654,0.0,Teen,Social,Social,Social
4655,0.0,Everyone,Productivity,Productivity,Productivity
4656,0.0,Everyone,Productivity,Productivity,Productivity
4657,0.0,Everyone,Entertainment,Entertainment,Entertainment
4658,0.0,Everyone,Personalization,Personalization,Personalization
4659,0.0,Everyone,Finance,Finance,Finance
4660,0.0,Teen,Social,Social,Social
4661,0.0,Mature 17+,Social,Social,Social
4662,0.0,Everyone,Strategy,Strategy,Strategy
4663,2.49,Everyone,Lifestyle,Lifestyle,Lifestyle
4664,0.0,Everyone,Entertainment,Entertainment,Entertainment
4665,0.0,Teen,Entertainment,Entertainment,Entertainment
4666,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4667,0.0,Everyone,Arcade,Arcade,Arcade
4668,0.0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
4669,0.0,Everyone,Tools,Tools,Tools
4670,0.0,Everyone,Education,Education,Education
4671,0.0,Teen,Entertainment,Entertainment,Entertainment
4672,0.0,Teen,Action,Action,Action
4673,0.0,Teen,Video Players & Editors,Video Players & Editors,Video Players & Editors
4674,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
4675,0.0,Teen,Entertainment,Entertainment,Entertainment
4676,0.0,Everyone,Communication,Communication,Communication
4677,0.0,Teen,Trivia,Trivia,Trivia
4678,0.0,Everyone 10+,Action,Action,Action
4679,0.0,Mature 17+,Action,Action,Action
4680,0.0,Teen,Entertainment,Entertainment,Entertainment
4681,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4682,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4683,0.0,Everyone,Business,Business,Business
4684,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4685,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4686,0.0,Teen,Video Players & Editors,Video Players & Editors,Video Players & Editors
4687,0.0,Everyone,Business,Business,Business
4688,0.0,Teen,Video Players & Editors,Video Players & Editors,Video Players & Editors
4689,0.0,Everyone,Entertainment,Entertainment,Entertainment
4690,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4691,0.0,Mature 17+,Action,Action,Action
4692,0.0,Everyone,Simulation,Simulation,Simulation
4693,0.0,Everyone,Photography,Photography,Photography
4694,7.99,Teen,Role Playing,Role Playing,Role Playing
4695,0.0,Everyone,Personalization,Personalization,Personalization
4696,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4697,9.99,Everyone,Auto & Vehicles,Auto & Vehicles,Auto & Vehicles
4698,0.0,Teen,Social,Social,Social
4699,0.0,Everyone,Personalization,Personalization,Personalization
4700,3.99,Everyone,Sports,Sports,Sports
4701,0.0,Everyone 10+,Personalization,Personalization,Personalization
4702,0.0,Everyone,Social,Social,Social
4703,0.0,Everyone,Entertainment,Entertainment,Entertainment
4704,0.0,Teen,Puzzle,Puzzle,Puzzle
4705,0.0,Everyone,Entertainment,Entertainment,Entertainment
4706,0.0,Everyone,Personalization,Personalization,Personalization
4707,0.0,Everyone,Entertainment,Entertainment,Entertainment
4708,0.99,Mature 17+,Action,Action,Action
4709,0.0,Mature 17+,Action,Action,Action
4710,0.0,Mature 17+,Entertainment,Entertainment,Entertainment
4711,14.99,Teen,Role Playing,Role Playing,Role Playing
4712,0.0,Everyone,Communication,Communication,Communication
4713,0.0,Everyone,Entertainment,Entertainment,Entertainment
4714,0.0,Everyone,Personalization,Personalization,Personalization
4715,0.0,Teen,Books & Reference,Books & Reference,Books & Reference
4716,1.99,Everyone,Weather,Weather,Weather
4717,0.0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
4718,0.0,Mature 17+,Social,Social,Social
4719,0.0,Everyone,Weather,Weather,Weather
4720,0.0,Everyone,Productivity,Productivity,Productivity
4721,0.99,Everyone,Social,Social,Social
4722,0.0,Everyone,Word,Word,Word
4723,0.0,Everyone 10+,Role Playing,Role Playing,Role Playing
4724,0.0,Teen,Comics,Comics,Comics
4725,0.0,Everyone,Weather,Weather,Weather
4726,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4727,0.0,Everyone,Communication,Communication,Communication
4728,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4729,0.0,Everyone,Tools,Tools,Tools
4730,0.0,Everyone,Tools,Tools,Tools
4731,0.0,Everyone,Tools,Tools,Tools
4732,0.0,Everyone,Tools,Tools,Tools
4733,0.0,Everyone,Business,Business,Business
4734,0.0,Everyone,Tools,Tools,Tools
4735,0.0,Everyone,Personalization,Personalization,Personalization
4736,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4737,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink
4738,0.0,Everyone,Tools,Tools,Tools
4739,0.0,Everyone,Communication,Communication,Communication
4740,0.0,Teen,Books & Reference,Books & Reference,Books & Reference
4741,0.0,Everyone,Photography,Photography,Photography
4742,0.0,Teen,Social,Social,Social
4743,1.99,Everyone,Personalization,Personalization,Personalization
4744,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
4745,0.0,Everyone,Word,Word,Word
4746,0.0,Everyone,Tools,Tools,Tools
4747,0.0,Teen,Social,Social,Social
4748,0.0,Everyone,Tools,Tools,Tools
4749,0.0,Everyone,Art & Design,Art & Design,Art & Design
4750,0.0,Everyone,Tools,Tools,Tools
4751,0.0,Everyone,Tools,Tools,Tools
4752,0.0,Everyone,Casual;Pretend Play,Casual,Pretend Play
4753,0.0,Everyone,Tools,Tools,Tools
4754,0.0,Everyone,Communication,Communication,Communication
4755,1.99,Everyone,Art & Design,Art & Design,Art & Design
4756,0.0,Everyone,Tools,Tools,Tools
4757,0.0,Everyone,Tools,Tools,Tools
4758,0.0,Everyone,Tools,Tools,Tools
4759,1.99,Everyone,Art & Design,Art & Design,Art & Design
4760,0.0,Everyone,Tools,Tools,Tools
4761,0.0,Everyone,Tools,Tools,Tools
4762,0.0,Everyone,Racing,Racing,Racing
4763,0.0,Everyone,Entertainment,Entertainment,Entertainment
4764,1.99,Everyone,Art & Design,Art & Design,Art & Design
4765,0.0,Teen,Casual,Casual,Casual
4766,0.0,Everyone,Personalization,Personalization,Personalization
4767,0.0,Teen,Casino,Casino,Casino
4768,0.0,Everyone 10+,Adventure,Adventure,Adventure
4769,0.99,Everyone,Personalization,Personalization,Personalization
4770,0.0,Everyone,Simulation,Simulation,Simulation
4771,0.0,Everyone,Personalization,Personalization,Personalization
4772,0.0,Everyone,Personalization,Personalization,Personalization
4773,0.99,Everyone,Tools,Tools,Tools
4774,0.0,Everyone,Tools,Tools,Tools
4775,0.0,Everyone,Personalization,Personalization,Personalization
4776,2.99,Everyone,Personalization,Personalization,Personalization
4777,0.0,Teen,Action,Action,Action
4778,0.0,Teen,Arcade,Arcade,Arcade
4779,0.99,Everyone,Personalization,Personalization,Personalization
4780,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
4781,3.99,Everyone,Tools,Tools,Tools
4782,0.0,Everyone,Simulation,Simulation,Simulation
4783,0.0,Mature 17+,Action,Action,Action
4784,0.0,Everyone,Arcade,Arcade,Arcade
4785,0.0,Everyone,Personalization,Personalization,Personalization
4786,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
4787,0.0,Everyone,Casual,Casual,Casual
4788,1.49,Everyone,Puzzle,Puzzle,Puzzle
4789,1.99,Everyone,Tools,Tools,Tools
4790,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4791,0.0,Everyone,Entertainment,Entertainment,Entertainment
4792,0.0,Teen,Entertainment,Entertainment,Entertainment
4793,0.0,Everyone,Personalization,Personalization,Personalization
4794,0.0,Everyone,Education,Education,Education
4795,0.0,Everyone,Racing;Action & Adventure,Racing,Action & Adventure
4796,0.0,Teen,Video Players & Editors,Video Players & Editors,Video Players & Editors
4797,0.0,Everyone,Entertainment,Entertainment,Entertainment
4798,0.0,Teen,Simulation,Simulation,Simulation
4799,0.0,Teen,Casual,Casual,Casual
4800,0.0,Everyone,Communication,Communication,Communication
4801,0.0,Teen,Action,Action,Action
4802,0.0,Everyone,Tools,Tools,Tools
4803,0.0,Everyone,Tools,Tools,Tools
4804,0.0,Everyone,Education;Music & Video,Education,Music & Video
4805,0.0,Teen,Entertainment,Entertainment,Entertainment
4806,0.0,Teen,Action,Action,Action
4807,0.0,Teen,Action,Action,Action
4808,0.0,Everyone,Tools,Tools,Tools
4809,0.0,Everyone,Personalization,Personalization,Personalization
4810,0.0,Teen,Productivity,Productivity,Productivity
4811,0.0,Everyone,Education,Education,Education
4812,0.0,Everyone,Personalization,Personalization,Personalization
4813,2.99,Teen,Strategy,Strategy,Strategy
4814,0.0,Everyone,Tools,Tools,Tools
4815,0.0,Teen,Tools,Tools,Tools
4816,0.0,Mature 17+,Action,Action,Action
4817,0.0,Teen,Strategy,Strategy,Strategy
4818,0.0,Teen,Strategy,Strategy,Strategy
4819,0.0,Everyone 10+,Strategy,Strategy,Strategy
4820,0.0,Teen,Arcade,Arcade,Arcade
4821,0.0,Everyone,Social,Social,Social
4822,0.0,Everyone,Tools,Tools,Tools
4823,0.0,Teen,Action,Action,Action
4824,0.0,Mature 17+,Photography,Photography,Photography
4825,0.0,Teen,Strategy,Strategy,Strategy
4826,0.0,Mature 17+,Action,Action,Action
4827,0.0,Teen,Action,Action,Action
4828,0.0,Everyone,Tools,Tools,Tools
4829,0.0,Teen,Action,Action,Action
4830,0.0,Teen,Strategy,Strategy,Strategy
4831,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4832,0.0,Everyone,Action,Action,Action
4833,0.0,Teen,Strategy,Strategy,Strategy
4834,1.49,Everyone,Personalization,Personalization,Personalization
4835,0.0,Everyone 10+,Action,Action,Action
4836,0.0,Mature 17+,Action,Action,Action
4837,0.0,Teen,Action,Action,Action
4838,0.0,Everyone,Adventure,Adventure,Adventure
4839,0.0,Teen,Action,Action,Action
4840,0.0,Teen,Strategy,Strategy,Strategy
4841,0.0,Everyone,Personalization,Personalization,Personalization
4842,0.99,Teen,Action,Action,Action
4843,0.0,Everyone,Photography,Photography,Photography
4844,2.5,Everyone,Tools,Tools,Tools
4845,5.99,Everyone,Medical,Medical,Medical
4846,0.0,Everyone,Personalization,Personalization,Personalization
4847,0.0,Teen,Action,Action,Action
4848,19.99,Everyone,Communication,Communication,Communication
4849,0.0,Everyone 10+,Action,Action,Action
4850,0.0,Everyone,Action,Action,Action
4851,0.0,Everyone,Personalization,Personalization,Personalization
4852,0.0,Everyone,Casual,Casual,Casual
4853,0.0,Teen,Personalization,Personalization,Personalization
4854,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4855,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4856,0.0,Everyone,Puzzle,Puzzle,Puzzle
4857,0.0,Everyone,Casual,Casual,Casual
4858,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4859,0.0,Everyone,Role Playing,Role Playing,Role Playing
4860,0.0,Everyone,Puzzle,Puzzle,Puzzle
4861,0.0,Everyone,Casual,Casual,Casual
4862,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4863,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4864,0.0,Everyone,Casual,Casual,Casual
4865,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4866,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4867,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4868,1.99,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4869,0.0,Everyone,Arcade,Arcade,Arcade
4870,0.0,Everyone,Role Playing,Role Playing,Role Playing
4871,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4872,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4873,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4874,0.0,Everyone,Arcade,Arcade,Arcade
4875,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4876,0.0,Everyone,Puzzle,Puzzle,Puzzle
4877,0.0,Everyone,Shopping,Shopping,Shopping
4878,0.0,Everyone,Educational;Education,Educational,Education
4879,0.0,Everyone,Casual,Casual,Casual
4880,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4881,0.0,Everyone,Casual,Casual,Casual
4882,1.59,Everyone,Educational;Education,Educational,Education
4883,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4884,0.0,Everyone,Finance,Finance,Finance
4885,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4886,0.0,Everyone,Racing,Racing,Racing
4887,0.0,Everyone,Tools,Tools,Tools
4888,0.0,Everyone,Photography,Photography,Photography
4889,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4890,0.0,Everyone,Arcade,Arcade,Arcade
4891,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4892,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4893,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4894,0.0,Everyone,Entertainment,Entertainment,Entertainment
4895,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4896,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4897,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4898,0.0,Everyone,Tools,Tools,Tools
4899,0.0,Everyone,Business,Business,Business
4900,0.0,Everyone,Tools,Tools,Tools
4901,1.99,Teen,Action,Action,Action
4902,0.0,Everyone,Tools,Tools,Tools
4903,0.0,Everyone,Tools,Tools,Tools
4904,0.0,Everyone,Entertainment,Entertainment,Entertainment
4905,0.0,Everyone,Entertainment,Entertainment,Entertainment
4906,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4907,0.0,Everyone,Tools,Tools,Tools
4908,0.0,Everyone,Tools,Tools,Tools
4909,0.0,Everyone,Tools,Tools,Tools
4910,0.0,Everyone,Tools,Tools,Tools
4911,0.0,Everyone,Tools,Tools,Tools
4912,0.0,Everyone,Tools,Tools,Tools
4913,0.0,Everyone,Tools,Tools,Tools
4914,0.0,Everyone,Tools,Tools,Tools
4915,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
4916,0.0,Everyone,Tools,Tools,Tools
4917,0.0,Everyone,Productivity,Productivity,Productivity
4918,0.0,Everyone,Tools,Tools,Tools
4919,0.0,Everyone,Tools,Tools,Tools
4920,0.0,Everyone,Tools,Tools,Tools
4921,0.0,Everyone,Tools,Tools,Tools
4922,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4923,0.0,Everyone,Tools,Tools,Tools
4924,0.0,Everyone,Tools,Tools,Tools
4925,0.0,Everyone,Business,Business,Business
4926,0.0,Everyone,Productivity,Productivity,Productivity
4927,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4928,0.0,Everyone 10+,News & Magazines,News & Magazines,News & Magazines
4929,0.0,Everyone,Entertainment,Entertainment,Entertainment
4930,0.0,Everyone,Tools,Tools,Tools
4931,0.0,Everyone,Personalization,Personalization,Personalization
4932,0.0,Everyone,House & Home,House & Home,House & Home
4933,0.0,Everyone,Tools,Tools,Tools
4934,0.0,Everyone,Entertainment,Entertainment,Entertainment
4935,0.0,Everyone,Tools,Tools,Tools
4936,0.0,Everyone,Tools,Tools,Tools
4937,0.0,Everyone,Tools,Tools,Tools
4938,9.99,Everyone,Photography,Photography,Photography
4939,0.0,Everyone,Tools,Tools,Tools
4940,0.0,Everyone,Tools,Tools,Tools
4941,0.0,Everyone,Tools,Tools,Tools
4942,0.0,Everyone,Communication,Communication,Communication
4943,0.0,Everyone,Productivity,Productivity,Productivity
4944,0.0,Everyone,Tools,Tools,Tools
4945,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines
4946,1.49,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4947,0.0,Everyone,Tools,Tools,Tools
4948,0.0,Everyone,Communication,Communication,Communication
4949,0.0,Everyone,Communication,Communication,Communication
4950,0.0,Everyone,Tools,Tools,Tools
4951,1.99,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4952,2.99,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
4953,0.0,Everyone,Tools,Tools,Tools
4954,0.0,Everyone,Communication,Communication,Communication
4955,2.99,Everyone,Weather,Weather,Weather
4956,0.0,Everyone,Productivity,Productivity,Productivity
4957,0.0,Everyone,Productivity,Productivity,Productivity
4958,1.99,Everyone,Tools,Tools,Tools
4959,0.0,Teen,Comics,Comics,Comics
4960,0.0,Everyone,Tools,Tools,Tools
4961,0.0,Everyone,Communication,Communication,Communication
4962,2.99,Everyone,Weather,Weather,Weather
4963,3.99,Everyone,Adventure,Adventure,Adventure
4964,2.99,Everyone,Tools,Tools,Tools
4965,0.0,Everyone,Productivity,Productivity,Productivity
4966,0.0,Everyone,Education,Education,Education
4967,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4968,0.0,Everyone,Productivity,Productivity,Productivity
4969,0.0,Everyone,Business,Business,Business
4970,0.0,Everyone,Tools,Tools,Tools
4971,0.99,Everyone,Social,Social,Social
4972,0.0,Everyone,Tools,Tools,Tools
4973,6.49,Everyone,Productivity,Productivity,Productivity
4974,0.0,Everyone,Communication,Communication,Communication
4975,0.0,Everyone,Card,Card,Card
4976,0.0,Everyone,Weather,Weather,Weather
4977,1.29,Everyone,Productivity,Productivity,Productivity
4978,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
4979,0.0,Everyone,Business,Business,Business
4980,2.99,Everyone,Tools,Tools,Tools
4981,0.0,Everyone,Tools,Tools,Tools
4982,0.0,Everyone,Business,Business,Business
4983,0.99,Everyone,Entertainment,Entertainment,Entertainment
4984,0.0,Everyone,Tools,Tools,Tools
4985,0.0,Everyone,Productivity,Productivity,Productivity
4986,0.0,Everyone,Puzzle,Puzzle,Puzzle
4987,0.0,Everyone,Tools,Tools,Tools
4988,0.99,Everyone,Tools,Tools,Tools
4989,0.0,Everyone,Shopping,Shopping,Shopping
4990,0.0,Everyone,Shopping,Shopping,Shopping
4991,0.0,Teen,Entertainment,Entertainment,Entertainment
4992,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
4993,0.0,Everyone,Education,Education,Education
4994,0.0,Everyone,Puzzle,Puzzle,Puzzle
4995,0.0,Everyone,Productivity,Productivity,Productivity
4996,0.0,Everyone,Action,Action,Action
4997,0.0,Everyone,Casual,Casual,Casual
4998,0.0,Everyone,Sports,Sports,Sports
4999,0.0,Teen,Casino,Casino,Casino
5000,0.0,Everyone,Action,Action,Action
5001,0.0,Everyone,Card,Card,Card
5002,0.0,Teen,Casino,Casino,Casino
5003,0.0,Everyone,Casual,Casual,Casual
5004,0.0,Everyone,Arcade,Arcade,Arcade
5005,0.99,Everyone,Arcade,Arcade,Arcade
5006,0.0,Teen,Arcade,Arcade,Arcade
5007,0.0,Teen,Casino,Casino,Casino
5008,0.0,Everyone,Card,Card,Card
5009,0.0,Everyone,Sports,Sports,Sports
5010,0.0,Teen,Card,Card,Card
5011,0.0,Everyone,Arcade,Arcade,Arcade
5012,0.0,Everyone,Tools,Tools,Tools
5013,0.0,Everyone,Entertainment,Entertainment,Entertainment
5014,0.0,Everyone,Racing,Racing,Racing
5015,0.0,Everyone,Auto & Vehicles,Auto & Vehicles,Auto & Vehicles
5016,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
5017,0.0,Everyone 10+,Racing,Racing,Racing
5018,0.0,Everyone 10+,Racing,Racing,Racing
5019,0.0,Everyone,Card,Card,Card
5020,0.0,Everyone,Action,Action,Action
5021,0.0,Everyone 10+,Action,Action,Action
5022,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
5023,0.0,Everyone,Auto & Vehicles,Auto & Vehicles,Auto & Vehicles
5024,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
5025,0.0,Everyone,Events,Events,Events
5026,0.0,Everyone,Education,Education,Education
5027,0.0,Everyone,Racing,Racing,Racing
5028,0.0,Everyone,Photography,Photography,Photography
5029,0.0,Everyone,Tools,Tools,Tools
5030,0.0,Everyone,Sports,Sports,Sports
5031,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
5032,0.0,Everyone,Adventure,Adventure,Adventure
5033,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
5034,0.0,Everyone,Business,Business,Business
5035,0.0,Everyone,Shopping,Shopping,Shopping
5036,19.99,Everyone,Photography,Photography,Photography
5037,0.0,Everyone,Photography,Photography,Photography
5038,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines
5039,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
5040,4.99,Everyone,Simulation,Simulation,Simulation
5041,0.0,Everyone,Comics,Comics,Comics
5042,0.0,Everyone,Photography,Photography,Photography
5043,0.0,Everyone,Entertainment,Entertainment,Entertainment
5044,0.0,Everyone,Medical,Medical,Medical
5045,0.0,Everyone,Photography,Photography,Photography
5046,0.0,Teen,Medical,Medical,Medical
5047,0.0,Everyone,Finance,Finance,Finance
5048,0.0,Everyone,Tools,Tools,Tools
5049,0.0,Mature 17+,Entertainment,Entertainment,Entertainment
5050,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local
5051,5.0,Teen,Medical,Medical,Medical
5052,0.0,Teen,Social,Social,Social
5053,0.0,Everyone,Shopping,Shopping,Shopping
5054,0.0,Everyone,Tools,Tools,Tools
5055,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines
5056,0.0,Teen,Business,Business,Business
5057,0.0,Everyone,Photography,Photography,Photography
5058,0.0,Everyone,Photography,Photography,Photography
5059,0.0,Everyone,Shopping,Shopping,Shopping
5060,0.0,Everyone,Photography,Photography,Photography
5061,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
5062,0.0,Everyone,Photography,Photography,Photography
5063,0.0,Everyone,Photography,Photography,Photography
5064,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
5065,0.0,Everyone,Photography,Photography,Photography
5066,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines
5067,0.0,Everyone,Photography,Photography,Photography
5068,0.0,Everyone,Business,Business,Business
5069,0.0,Everyone,Photography,Photography,Photography
5070,0.0,Everyone,Photography,Photography,Photography
5071,0.0,Teen,Entertainment,Entertainment,Entertainment
5072,0.0,Everyone,Education,Education,Education
5073,0.0,Everyone,Photography,Photography,Photography
5074,0.0,Teen,Action,Action,Action
5075,0.0,Everyone,Sports,Sports,Sports
5076,0.0,Teen,Books & Reference,Books & Reference,Books & Reference
5077,0.0,Everyone,Tools,Tools,Tools
5078,0.0,Everyone 10+,Strategy,Strategy,Strategy
5079,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
5080,0.0,Everyone,Photography,Photography,Photography
5081,0.0,Everyone,Photography,Photography,Photography
5082,0.0,Everyone,Photography,Photography,Photography
5083,4.99,Everyone,Communication,Communication,Communication
5084,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
5085,0.0,Everyone,Adventure,Adventure,Adventure
5086,0.0,Everyone,Sports,Sports,Sports
5087,0.0,Everyone,Communication,Communication,Communication
5088,0.0,Everyone,Weather,Weather,Weather
5089,0.0,Everyone,Productivity,Productivity,Productivity
5090,0.0,Everyone,Tools,Tools,Tools
5091,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
5092,0.0,Everyone,Tools,Tools,Tools
5093,0.0,Everyone,Tools,Tools,Tools
5094,0.99,Everyone,Simulation,Simulation,Simulation
5095,0.0,Everyone,Simulation,Simulation,Simulation
5096,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
5097,0.0,Everyone,Finance,Finance,Finance
5098,0.0,Everyone,Simulation,Simulation,Simulation
5099,0.0,Everyone,Tools,Tools,Tools
5100,0.0,Everyone,Communication,Communication,Communication
5101,0.0,Everyone,Auto & Vehicles,Auto & Vehicles,Auto & Vehicles
5102,0.0,Everyone,Productivity,Productivity,Productivity
5103,0.0,Everyone,Shopping,Shopping,Shopping
5104,0.0,Everyone,Racing,Racing,Racing
5105,0.0,Everyone,Business,Business,Business
5106,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
5107,0.0,Everyone,Productivity,Productivity,Productivity
5108,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle
5109,0.0,Everyone,Productivity,Productivity,Productivity
5110,0.0,Everyone,Weather,Weather,Weather
5111,0.0,Everyone,Educational;Education,Educational,Education
5112,0.0,Everyone,Business,Business,Business
5113,0.0,Everyone,Business,Business,Business
5114,0.0,Everyone,Productivity,Productivity,Productivity
5115,0.0,Everyone,Finance,Finance,Finance
5116,0.0,Everyone,Entertainment,Entertainment,Entertainment
5117,0.0,Everyone,Productivity,Productivity,Productivity
5118,0.0,Teen,Social,Social,Social
5119,0.0,Everyone,Tools,Tools,Tools
5120,0.0,Everyone,Business,Business,Business
5121,0.0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo
5122,0.0,Everyone,Finance,Finance,Finance
5123,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
5124,0.0,Everyone,Business,Business,Business
5125,0.0,Everyone,Business,Business,Business
5126,0.99,Everyone,Entertainment,Entertainment,Entertainment
5127,0.0,Everyone,Business,Business,Business
5128,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference
5129,0.0,Everyone,Tools,Tools,Tools
5130,0.0,Everyone,Entertainment,Entertainment,Entertainment
5131,0.0,Everyone,Medical,Medical,Medical
5132,0.0,Everyone,Medical,Medical,Medical
5133,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
5134,0.0,Everyone,Medical,Medical,Medical
5135,0.0,Everyone,Medical,Medical,Medical
5136,0.0,Everyone,Medical,Medical,Medical
5137,0.0,Everyone,Tools,Tools,Tools
5138,0.0,Everyone,Personalization,Personalization,Personalization
5139,0.0,Everyone,Medical,Medical,Medical
5140,0.0,Everyone,Medical,Medical,Medical
5141,0.0,Everyone,Medical,Medical,Medical
5142,0.0,Everyone,Entertainment,Entertainment,Entertainment
5143,0.0,Everyone,Casual,Casual,Casual
5144,4.99,Everyone,Tools,Tools,Tools
5145,0.0,Everyone,Medical,Medical,Medical
5146,0.0,Everyone,Casual,Casual,Casual
5147,0.0,Everyone,Medical,Medical,Medical
5148,0.0,Everyone,Medical,Medical,Medical
5149,0.0,Everyone,Entertainment,Entertainment,Entertainment
5150,0.0,Teen,Communication,Communication,Communication
5151,0.0,Everyone,Medical,Medical,Medical
5152,0.0,Everyone,Medical,Medical,Medical
5153,0.0,Everyone,Medical,Medical,Medical
5154,0.0,Everyone,Medical,Medical,Medical
5155,0.0,Everyone,Entertainment,Entertainment,Entertainment
5156,0.0,Everyone,Medical,Medical,Medical
5157,0.0,Everyone,Medical,Medical,Medical
